0.27458614	0.25633323	0.21623872	0.2528419
0.19571277	0.362545	0.18267536	0.25906685
0.28845555	0.1271292	0.4371071	0.1473082
0.23377398	0.31650302	0.15211688	0.29760614
0.54990804	0.076933585	0.304049	0.06910946
0.22791156	0.23125118	0.19627723	0.34456003
0.0025494965	0.9908855	0.0016365721	0.004928421
0.98961425	0.00086290657	0.004125994	0.005396839
0.041955378	0.29643705	0.26535547	0.3962521
0.4403269	0.23873368	0.2782036	0.042735815
0.0054521626	0.0047478233	0.00091002823	0.98889
0.0045985864	0.0015957154	0.99103683	0.0027688313
0.35560918	0.16651645	0.18965629	0.28821808
0.06776346	0.3177659	0.06811043	0.54636025
0.35203564	0.12893136	0.28645706	0.23257598
0.16504908	0.40167674	0.16821545	0.2650587
0.25462466	0.1811103	0.364546	0.19971906
0.24421723	0.20491132	0.26999167	0.28087977
