0.23095427	0.23545416	0.39370066	0.13989091
0.076836824	0.5589149	0.17647034	0.18777797
0.25980657	0.10574194	0.56386185	0.070589654
0.048004493	0.055980876	0.07358821	0.82242644
0.0029321872	0.000909611	0.9924109	0.0037472944
0.026071109	0.32433808	0.17369977	0.47589105
0.8398316	0.00793062	0.13830087	0.013936861
0.8636154	0.031571507	0.083985314	0.020827733
0.6439434	0.0679983	0.11859766	0.16946068
0.0437229	0.15549889	0.048334427	0.7524438
0.1890426	0.13827807	0.20549399	0.46718535
0.8322364	0.04192583	0.072468884	0.05336884
0.842733	0.015101905	0.019718725	0.122446336
0.010698047	0.011292359	0.0074159903	0.9705936
0.004607397	0.96387553	0.0017185665	0.029798508
0.2906109	0.53778064	0.12246763	0.04914085
0.06823593	0.5608233	0.11637728	0.25456348
0.35191455	0.20727983	0.3475045	0.09330112
0.053248227	0.5340101	0.10360543	0.3091362
0.22097667	0.18230918	0.5262481	0.070466086
0.11106873	0.32351905	0.24451134	0.32090086
