0.0748578	0.27012792	0.59965587	0.055358455
0.015682776	0.73546576	0.22281396	0.02603747
0.035949808	0.11171912	0.8266593	0.025671776
0.0328587	0.7958884	0.0814703	0.089782566
0.08927451	0.033025067	0.84920704	0.028493378
0.035501007	0.6311203	0.14296395	0.1904147
0.47544748	0.07846737	0.38287514	0.06321007
0.33527637	0.32412502	0.2009651	0.1396335
0.23092246	0.18358378	0.42305672	0.16243705
0.057173934	0.33868265	0.06317639	0.540967
0.18994142	0.21550468	0.07764503	0.5169088
0.6128155	0.06378159	0.09949411	0.22390875
0.8333335	0.14373277	0.0069564814	0.015977269
0.0032448187	0.002603683	0.0014758748	0.99267554
0.008338911	0.059297528	0.010293171	0.9220704
0.9084265	0.014007789	0.052144952	0.025420688
0.43353754	0.037830785	0.03475486	0.49387687
0.6464624	0.034194835	0.28014326	0.039199516
0.082961634	0.5826906	0.10247737	0.23187035
0.027258847	0.18698081	0.7666832	0.019077048
0.07680352	0.4248711	0.3923779	0.105947495
