0.14626727	0.42803264	0.2597525	0.16594756
0.18940091	0.3076145	0.37706488	0.12591967
0.18439914	0.15476497	0.5718057	0.08903018
0.03636617	0.061962962	0.062060606	0.8396103
0.001965706	0.0007113918	0.9930166	0.0043063527
0.03584829	0.31018734	0.13961366	0.5143507
0.7926031	0.006967504	0.19120309	0.009226312
0.7832214	0.052942093	0.10147843	0.062358018
0.720568	0.04548814	0.11266356	0.12128027
0.100469664	0.10674029	0.055625018	0.737165
0.16652131	0.060038626	0.057559192	0.7158809
0.52133	0.008494774	0.45529178	0.014883442
0.91233504	0.013805606	0.011018607	0.06284077
0.0088847745	0.010354059	0.009390059	0.9713711
0.0048338096	0.9479978	0.006943986	0.040224355
0.24226588	0.5996084	0.12453359	0.033592224
0.14579864	0.5041718	0.12199885	0.22803074
0.3420866	0.2346997	0.29453135	0.12868235
0.04980714	0.4978494	0.08241482	0.3699286
0.16139576	0.3878919	0.3649969	0.08571546
0.08189462	0.3855971	0.14149345	0.39101484
