0.093375236	0.3129165	0.5139632	0.079745114
0.020123668	0.76283705	0.18397366	0.03306561
0.06424973	0.16222283	0.74442494	0.029102499
0.042938516	0.76829565	0.04194895	0.14681685
0.119116664	0.07385955	0.78040457	0.026619215
0.062481657	0.55764484	0.14958335	0.2302902
0.32065526	0.06940265	0.55894166	0.051000446
0.37226576	0.25275862	0.2128172	0.16215841
0.14224802	0.2605831	0.37264574	0.22452316
0.048208658	0.50193125	0.100865245	0.34899485
0.21720688	0.07658411	0.08824013	0.6179689
0.80139095	0.080798894	0.10934781	0.008462322
0.89664686	0.008403782	0.008367136	0.08658224
0.0035293987	0.0032257559	0.0018243128	0.99142057
0.015245963	0.037464257	0.00879487	0.9384949
0.9158429	0.01124696	0.05379703	0.019113187
0.19473496	0.09770881	0.04949081	0.65806544
0.7529036	0.0622771	0.11131209	0.073507205
0.08635148	0.555714	0.1433337	0.2146008
0.03365485	0.21991947	0.7220834	0.02434234
0.074329555	0.545838	0.23723318	0.14259927
