0.11993871	0.36220622	0.41213763	0.10571744
0.039892044	0.5638108	0.36774787	0.028549235
0.038730364	0.5910713	0.3317222	0.038476113
0.052252896	0.56136036	0.32573006	0.060656704
0.057550915	0.48966092	0.36247635	0.0903118
0.06571859	0.5397549	0.30857247	0.08595403
0.08551103	0.5853139	0.26100826	0.06816681
0.13838845	0.40919924	0.32939407	0.12301821
0.22691488	0.2146952	0.30508828	0.25330162
0.043300383	0.29511565	0.09000325	0.5715807
0.3615313	0.12633757	0.04816581	0.46396536
0.87804306	0.0094858175	0.0096072685	0.10286378
0.9342669	0.0051771663	0.011953133	0.048602767
0.016569946	0.004706021	0.043788612	0.93493545
0.0046389457	0.006092412	0.0024795826	0.9867891
0.9234333	0.0080641955	0.009842915	0.058659595
0.6094762	0.02709001	0.031951	0.33148274
0.2870089	0.11634972	0.46683016	0.12981121
0.23617484	0.1085222	0.59969777	0.055605195
0.042250596	0.2690981	0.6579178	0.030733533
0.1344891	0.2644376	0.42245662	0.1786167
