0.062579766	0.48008677	0.36291236	0.09442121
0.028866237	0.45589894	0.4842204	0.031014455
0.040944047	0.5007819	0.40374485	0.054529227
0.037577003	0.519554	0.39428988	0.048579082
0.0380499	0.3214218	0.5942426	0.046285726
0.045584753	0.7162894	0.123895325	0.11423046
0.41765738	0.060421716	0.48254573	0.039375216
0.41578424	0.26862842	0.21498388	0.10060352
0.18879044	0.1454578	0.35272568	0.3130261
0.040777132	0.23106092	0.09345356	0.6347084
0.4348262	0.031163672	0.059642483	0.47436762
0.8691809	0.10990279	0.008609553	0.01230673
0.9745988	0.0039406177	0.007296717	0.014163809
0.003143272	0.002785365	0.00190944	0.992162
0.10163216	0.011770673	0.005089286	0.8815079
0.9173509	0.013965685	0.019622149	0.04906125
0.21717995	0.12948959	0.035503224	0.61782724
0.5222792	0.08875382	0.31229502	0.07667198
0.10753546	0.5590106	0.21828051	0.115173355
0.024808478	0.24002045	0.702759	0.032412134
0.10748455	0.29188573	0.49317092	0.107458726
