0.113921836	0.4013648	0.38744125	0.09727205
0.02973433	0.5830096	0.36185092	0.02540513
0.039295547	0.555851	0.36209598	0.042757507
0.05357828	0.49998236	0.39558363	0.05085571
0.05768923	0.4515388	0.43403453	0.05673742
0.049685683	0.54432064	0.3526018	0.053391874
0.10077666	0.2795033	0.5336461	0.086073905
0.39799607	0.22892827	0.2884041	0.08467159
0.23288704	0.21664613	0.26605383	0.28441298
0.031232178	0.260031	0.032813624	0.6759232
0.32203138	0.10446972	0.048546456	0.5249525
0.80781585	0.029025363	0.020201806	0.14295693
0.96630967	0.002029064	0.0054121325	0.026249154
0.0029691323	0.0031335945	0.0017491421	0.99214816
0.0069560837	0.0110030435	0.004146354	0.97789454
0.874451	0.0062501826	0.102751695	0.016547097
0.41290072	0.10257734	0.11664821	0.36787373
0.31936193	0.27678996	0.2137904	0.19005771
0.1855742	0.24772388	0.52306736	0.04363458
0.03839998	0.24374218	0.6957771	0.022080742
0.09549572	0.40729713	0.32767677	0.16953036
