0.05305578	0.40594846	0.4768194	0.06417638
0.02038565	0.72182477	0.21935382	0.03843584
0.03107801	0.14440016	0.79478395	0.029737862
0.024496172	0.7440276	0.07186882	0.1596074
0.089194	0.08596814	0.7922571	0.032580726
0.031187756	0.57401836	0.14249188	0.252302
0.39834908	0.13766769	0.38797945	0.07600372
0.25726905	0.3716985	0.21628767	0.15474474
0.11849427	0.18281958	0.4518615	0.2468246
0.048466906	0.25740322	0.058997594	0.63513225
0.67511	0.14381409	0.0634777	0.1175983
0.8326406	0.055673905	0.015927043	0.09575842
0.8055094	0.011145277	0.12042135	0.06292393
0.0027030245	0.0072326777	0.0019439473	0.9881204
0.14095867	0.021585114	0.0064534415	0.8310027
0.9572847	0.010851964	0.01500255	0.01686085
0.45918718	0.03928106	0.088351466	0.4131803
0.53307354	0.14205238	0.2333477	0.09152639
0.07304621	0.6254493	0.111785136	0.18971935
0.022486165	0.26050726	0.697675	0.019331623
0.06517936	0.3365348	0.443174	0.15511185
