0.11683199	0.26238585	0.5100459	0.11073632
0.01811251	0.29966193	0.027878053	0.65434754
0.011731212	0.005204959	0.9788549	0.0042089256
0.11522544	0.15650138	0.030043013	0.69823015
0.44979763	0.10440301	0.17225699	0.27354234
0.051807597	0.17709386	0.123435825	0.6476627
0.75831234	0.024266887	0.18997473	0.02744601
0.3218223	0.2877791	0.20786454	0.1825341
0.54183227	0.1604952	0.24156752	0.056104958
0.024728172	0.5755107	0.09474021	0.30502093
0.21577093	0.21013212	0.21942152	0.3546754
0.8656068	0.027229235	0.0694274	0.037736498
0.97758365	0.0053162896	0.012532577	0.0045674955
0.0072758724	0.0133000035	0.008006894	0.9714172
0.0066125905	0.08277644	0.0105343405	0.9000766
0.8293584	0.057124853	0.04470873	0.068808004
0.3189156	0.19979957	0.09720476	0.38408002
0.39771056	0.089928865	0.44473684	0.06762375
0.05022519	0.73790526	0.09956886	0.11230068
0.04715742	0.2910991	0.64347935	0.018264135
0.04192661	0.79154015	0.109827824	0.056705426
