0.06063516	0.246674	0.6589638	0.03372702
0.011178387	0.7959449	0.16634238	0.026534319
0.03269899	0.13431811	0.8043554	0.028627548
0.028231781	0.7937541	0.05821026	0.119803905
0.1635328	0.056082662	0.7421064	0.03827817
0.039558243	0.58425206	0.07086471	0.30532497
0.52856284	0.056484282	0.36663914	0.04831373
0.3234011	0.3846239	0.16884755	0.12312752
0.21106496	0.25381058	0.3421648	0.1929596
0.06654294	0.26947308	0.11308747	0.5508966
0.27579817	0.056846105	0.11539908	0.55195665
0.8382697	0.102153	0.014746234	0.044831064
0.89598906	0.004135064	0.0061440887	0.093731746
0.002454536	0.0024177388	0.0012759995	0.9938518
0.027502269	0.28563607	0.020454412	0.6664073
0.91334724	0.013465394	0.053561512	0.019625882
0.3047206	0.038936153	0.12674621	0.52959704
0.61378884	0.04943779	0.29126713	0.045506217
0.16730759	0.54585385	0.109301016	0.17753753
0.02248858	0.19550088	0.77098465	0.011025944
0.07358019	0.43397212	0.33773863	0.15470903
